instructions,cycles,cpu_clock,cpu_migrations,branches,branch_misses,branch_ratio,context_switches,cache_references,cache_misses,mem_loads,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_store_misses,LLC_loads,thread,seconds,workload,class,app,GFlops,Band,IA,MIPS,Instructions_per_cycle,dwarfs,instructions_per_loads,instructions_per_stores,instructions_per_branches,instructions_per_cache_misses,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
4423872497,5873481558,1372.37,8,479137016,203062,2359.56021313687,2,101684589,45016821,0,434803798,863815379,78287399,16624825,8158846,2514899,8,0.24,A,MEM,is,3.75041,11.5562,0.32453,18432.8020708333,0.753194243195409,MR,1759.06567102695,266.100394861299,9.23300089384035,98.2715438080357,0.568483608355677,3.75798014325095,11.0339006025733,17.6965767103572,0.000423807790296,0.045901413329092,10.1758857269344
4410870608,5883732854,1376.36,8,477474588,208827,2286.46002672068,4,102957653,45468572,0,438077343,835589066,75839465,17884743,8060305,2241842,8,0.93,A,MEM,is,3.75041,11.5562,0.32453,4742.87162150538,0.749672141385772,MR,1967.52072982842,246.627564511271,9.23791698836965,97.0092178835087,0.508253857171409,4.05469681372254,11.0178660411172,17.1937632589924,0.000437357307066,0.047343714780762,10.3082987557
4420995133,5875941217,1372.76,8,479266159,208616,2297.36050446754,2,101510013,44969457,0,435070325,856455778,77662897,16623456,8218621,2316993,8,0.24,A,MEM,is,3.75041,11.5562,0.32453,18420.8130541667,0.752389271732226,MR,1908.07444519686,265.949218562013,9.22450928357744,98.3110632845756,0.524088566102477,3.76011633125677,11.027862867387,17.5668361225495,0.000435282141421,0.047187566085023,10.1717951834714
4662632716,5873221975,1372.85,8,495187723,166205,2979.37921843506,2,93453756,41570768,0,411056645,867595591,74363789,20510201,8680604,3262091,8,0.25,A,MEM,is,3.75041,11.5562,0.32453,18650.530864,0.793879873065754,MR,1429.33864076753,227.332375533521,9.41588916573362,112.161332116837,0.699624267810332,4.39884551266894,11.6669094281896,15.9488841453923,0.000335640389049,0.035646170334125,8.91572863059712
4418800719,5872034990,1371.96,8,479085838,202642,2364.19813266746,2,100957586,45042611,0,434080567,860675197,78100858,16600182,8154347,2427030,8,0.26,A,MEM,is,3.75041,11.5562,0.32453,16995.3873807692,0.752516074329455,MR,1820.66176314261,266.189895930057,9.22340083657409,98.1026770184348,0.549250838482992,3.75671659702199,11.0200479103571,17.6746730542025,0.000422976393637,0.045859049295588,10.1934017540835
4671064854,5874502104,1372.67,8,495411601,169166,2928.55302483951,3,93549959,41589539,0,411707179,862328545,73842676,20856972,8721476,3480150,8,0.26,A,MEM,is,3.75041,11.5562,0.32453,17965.6340538462,0.795142255684857,MR,1342.20216197578,223.956998839525,9.42865456636733,112.313455890915,0.745044247677234,4.46514288538285,11.6779156947129,15.8085315250474,0.000341465560472,0.036215724955122,8.90365265735615
4420335643,5878723165,1373.77,8,479032489,206965,2314.55796390694,3,102202758,45158967,0,436059988,859008719,78007338,16864645,8225916,2467732,8,0.24,A,MEM,is,3.75041,11.5562,0.32453,18418.0651791667,0.751921041173913,MR,1791.25433515471,262.106652289449,9.22763224729837,97.8838963034739,0.558268013857245,3.81524082378375,11.0118963295479,17.6473789096834,0.000432047939863,0.046821105163756,10.2161850699083
4417135011,5872640877,1372.25,8,479277727,201953,2373.21419835308,2,100624876,45093699,0,434295380,862277259,78242466,16652662,8172845,2354247,8,0.27,A,MEM,is,3.75041,11.5562,0.32453,16359.7593,0.752154797733258,MR,1876.24111276344,265.250985758313,9.21623259784822,97.9545947428265,0.532980539226719,3.77001426456965,11.0205787608995,17.7133969881275,0.000421369466226,0.045720359349913,10.2088115685174
4659483343,5873922422,1372.79,8,495022647,169971,2912.39474380924,2,92603016,41546435,0,411984071,863531834,74277546,20661856,8698222,3179096,8,0.25,A,MEM,is,3.75041,11.5562,0.32453,18637.933372,0.793249043526438,MR,1465.66298815764,225.511364661529,9.41266701884853,112.151219304376,0.682285087417684,4.4343663189698,11.6257453362824,15.9411549590768,0.000343360048333,0.036478507913404,8.91653257274022
4417667450,5877147327,1373.53,8,478918106,200964,2383.10396887005,10,102339489,45154721,0,435103309,854962924,77827368,16927451,8229515,2340953,8,0.25,A,MEM,is,3.75041,11.5562,0.32453,17670.6698,0.751668658994636,MR,1887.12351337255,260.976531552211,9.22426484748522,97.8340105345795,0.52990702140787,3.83176216670632,10.9853763010462,17.6172989209498,0.00041962080256,0.045490975107237,10.2213943242831
4300432883,5598043891,1400.41,8,457939505,196828,2326.59735911557,2,99790986,47410637,0,463884461,877264814,72730524,20293101,7339843,1991980,8,0.25,A,MEM,is,3.75041,11.5562,0.32453,17201.731532,0.768202780602315,MR,2158.87352433257,211.916004508133,9.39083183705673,90.7060768451603,0.46320453177504,4.71885076505216,12.0618519674078,16.912372772404,0.000429812230329,0.045769345867036,11.0246196812927
4311150270,5919067185,1382.92,8,471344913,198628,2373.0033681052,10,101896862,46275237,0,450528191,845966656,71971537,19248087,7584379,2010306,8,0.25,A,MEM,is,3.75041,11.5562,0.32453,17244.60108,0.728349609027119,MR,2144.52440076287,223.978116370733,9.14648731978571,93.1632239938609,0.466303857230196,4.46472189427997,11.7541835461983,16.6942770473181,0.000421406902932,0.046073086661394,10.7338492285958
4665983730,5874201587,1372.77,8,496325371,169545,2927.39609543189,2,93102101,42069690,0,404174805,894502228,77709251,19938034,8357882,3088839,8,0.24,A,MEM,is,3.75041,11.5562,0.32453,19441.598875,0.794317944472,MR,1510.59467003622,234.024263876769,9.40105826264521,110.910817978454,0.661990949548382,4.27306119217865,11.5108846950539,16.6544196243908,0.000341600510283,0.036336389025514,9.01625304209965
4417658579,5879065763,1373.79,8,479683533,197808,2424.9956169619,3,102906804,45214420,0,436580135,853414413,77368610,17303278,8236555,2443190,8,0.25,A,MEM,is,3.75041,11.5562,0.32453,17670.634316,0.751421868216309,MR,1808.15187480302,255.307611598219,9.20952727180651,97.7046388961752,0.553050888000732,3.91684366063365,11.0304994880999,17.5134878842343,0.000412371879357,0.044776660862908,10.2349285693859
4419099418,5876016108,1373.18,8,479269650,203943,2350.017651991,2,101422459,45148913,0,435650483,852711114,77409576,16950384,8216861,2486531,8,0.73,A,MEM,is,3.75041,11.5562,0.32453,6053.56084657534,0.752057063285368,MR,1777.21468905877,260.707923667098,9.22048666757847,97.8783125520652,0.56267822123933,3.83571003878239,11.0155765999803,17.5170478592749,0.000425528718541,0.046150353433845,10.2167678817313
4659078792,5879880106,1374.09,8,495266381,171056,2895.34644210083,10,93624256,42182259,0,403303760,895886094,77563542,20041573,8369917,3238440,8,0.24,A,MEM,is,3.75041,11.5562,0.32453,19412.8283,0.792376495440058,MR,1438.67997924927,232.470714349617,9.40721795530071,110.451144686206,0.695081612605619,4.30161709958907,11.5503504726486,16.6478279210866,0.000345381811813,0.036714554021648,9.05377669775197
4337119137,5624458700,1403.34,8,461974305,201025,2298.09379430419,2,98349402,47967981,0,464017112,920193796,77000396,21068840,6847433,1877187,8,0.76,A,MEM,is,3.75041,11.5562,0.32453,5706.73570657895,0.771117607637514,MR,2310.43531464899,205.854671495915,9.38822590360302,90.416962452516,0.432818869093473,4.85779600109703,11.9505073194689,17.7538115896123,0.00043514324893,0.046349891172012,11.0598716532328
4418977720,5879457639,1373.65,8,479212516,201773,2375.00813290183,9,102454618,45093733,0,435614877,863204959,78372232,16832123,8145953,2546893,8,0.26,A,MEM,is,3.75041,11.5562,0.32453,16996.0681538462,0.751596149054251,MR,1735.04647427277,262.532404260591,9.22133202380716,97.995384857581,0.576353437690562,3.80905360165518,11.0141683727982,17.7353761358181,0.00042105118974,0.045660560605859,10.2045621990599
4428202411,5876712444,1372.88,8,479369952,203639,2354.01839529756,3,101366847,44908525,0,434015669,865712854,78335062,16370276,8154400,2420198,8,0.67,A,MEM,is,3.75041,11.5562,0.32453,6609.25732985075,0.753516945604698,MR,1829.68600544253,270.502611623652,9.23754689363592,98.6049399529377,0.546541864027724,3.69682197889937,11.0514095718722,17.6900364367739,0.000424805516387,0.045986831923976,10.141479731921
4192333571,5746291984,1401.55,8,445914305,204162,2184.11998804871,12,93944830,48540462,0,477492980,981956532,88635879,17642952,7048013,2237579,8,1.03,A,MEM,is,3.75041,11.5562,0.32453,4070.22676796117,0.7295719713988,MR,1873.60248330897,237.62086815177,9.40165750233108,86.3678135366738,0.533731145698473,4.20838459087396,11.0785445248419,21.1423727379731,0.000457850303771,0.048698892047205,11.5783873534714
4661478138,5874459275,1373.87,8,496313672,165093,3006.26720696819,2,93457722,42061616,0,403805175,888849697,77193857,20192721,8395211,3249633,8,0.25,A,MEM,is,3.75041,11.5562,0.32453,18645.912552,0.793516121192278,MR,1434.46294950845,230.849430247662,9.39220174857484,110.824989177781,0.697125011379813,4.3318278885383,11.51451335046,16.5599525975938,0.000332638428707,0.035416448412399,9.02323571081821
4416125713,5874658289,1373.2,8,479289608,203848,2351.21074526117,10,101755551,45171469,0,435880429,854605157,77511115,17081355,8196008,2499973,8,0.24,A,MEM,is,3.75041,11.5562,0.32453,18400.5238041667,0.751724695420833,MR,1766.46936306912,258.534859383228,9.21389831802904,97.7636063374428,0.566100958729659,3.86795035062445,11.025582034267,17.5518361653125,0.000425312789173,0.046159917821162,10.2287552338074
4670647835,5876428023,1373.61,8,498008031,171802,2898.73244199718,10,93639409,41806525,0,407026918,877964748,76078066,20558736,8501529,3331042,8,0.72,A,MEM,is,3.75041,11.5562,0.32453,6487.01088194445,0.79481069396568,MR,1402.15819404259,227.185554355093,9.37865966864297,111.720546852435,0.713186289713063,4.40168831525702,11.5403137088159,16.2885468328185,0.000344978372447,0.036783334147478,8.95090498725216
4662306027,5877737644,1373.51,8,496009913,168975,2935.40413078858,10,94229690,42145456,0,402794100,896332261,77965859,19969729,8340672,3086149,8,0.24,A,MEM,is,3.75041,11.5562,0.32453,19426.2751125,0.793214381005809,MR,1510.71967912113,233.468667852228,9.39962267850885,110.624168522462,0.661936171098105,4.28322999055677,11.4964713080375,16.7225957602289,0.000340668594662,0.036242794664581,9.03961596598987
4436753053,6221285509,1453.42,10,441080384,174640,2525.65497022446,2,57926275,29455271,0,455042532,1030489458,130608414,34158159,11588634,2739495,10,0.23,A,MEM,is,4.18399,12.8648,0.32522,19290.2306652174,0.713156958731694,MR,1619.55143301959,129.888529794595,10.0588310293119,150.626794538743,0.617454919684483,7.69890922301913,7.88991632652396,29.4378371840386,0.000395936900245,0.039362118629053,6.63892505355538
4507646980,6213713240,1453.06,10,426849733,180977,2358.58552744271,2,60578566,29156652,0,408743293,903703291,114012086,30374446,13068407,3712713,10,0.23,A,MEM,is,4.18399,12.8648,0.32522,19598.4651304348,0.725435308308499,MR,1214.11134660826,148.402607244261,10.5602666032358,154.600980249721,0.823647685027899,6.73842608677399,7.92638151537724,25.2930379210841,0.000423982928906,0.040148884951057,6.46826429162827
4575793118,6271663366,1465.96,10,448785772,195676,2293.51464666081,9,62468737,29724763,0,394836055,882329332,102193021,31763523,13594969,3334484,10,0.22,A,MEM,is,4.18399,12.8648,0.32522,20799.0596272727,0.729598011080495,MR,1372.26422978788,144.058110871392,10.1959406992965,153.938758670675,0.728722631030453,6.941643160188,8.63394900518696,22.3334006509164,0.000436012040061,0.042763296974739,6.4960897998361
4431060225,6222379924,1454.84,10,448162258,175707,2550.62267297262,2,58856777,29487128,0,444715161,1032266512,129782883,33994561,11467366,3134089,10,0.23,A,MEM,is,4.18399,12.8648,0.32522,19265.4792391304,0.712116630472723,MR,1413.82718391214,130.34615228595,9.88717846249338,150.271000451451,0.707300023212842,7.67187970233467,7.95379550938162,29.2893520760034,0.000392061127111,0.039653489476099,6.65464392328362
4522114508,6221610700,1454.06,10,429174788,178130,2409.3346881491,2,60211902,29134929,0,405835785,902563513,112018659,30508868,13101521,3641770,10,0.22,A,MEM,is,4.18399,12.8648,0.32522,20555.0659454545,0.726839837150209,MR,1241.73533968373,148.222953011564,10.5367664514347,155.212820597572,0.805324587326881,6.74659342350293,8.05726046943661,24.7713008597703,0.000415052339934,0.039390864535799,6.44276675180557
4523932191,6216927750,1453.35,10,429103154,177651,2415.42774315934,2,60486600,29125157,0,406743863,903382274,112774384,30705843,13125917,3924930,10,0.23,A,MEM,is,4.18399,12.8648,0.32522,19669.2703956522,0.727679711413728,MR,1152.61474497634,147.331313815419,10.5427614521799,155.32730659615,0.86759257970496,6.78742335287138,8.01052723107758,24.9283984018053,0.000414005346603,0.039269156233911,6.43801802731309
4528401827,6218706396,1453.71,10,429635068,175827,2443.51020036741,3,60905684,29137141,0,405471017,902067375,111843321,30534948,13125108,3758780,10,0.22,A,MEM,is,4.18399,12.8648,0.32522,20583.6446681818,0.728190324263059,MR,1204.75309196069,148.302260969955,10.5401122121623,155.416820991462,0.830045597453117,6.74298553143835,8.06545591578061,24.6981882952941,0.000409247319635,0.03882760556973,6.43430996478131
4427186717,6219565242,1453.41,10,439962949,177092,2484.375064938,11,56819898,29500600,0,456484179,1025782598,129925218,33999276,11575577,2591724,10,0.23,A,MEM,is,4.18399,12.8648,0.32522,19248.6379,0.711816106872507,MR,1708.2014585658,130.214146824774,10.062635335686,150.071073706975,0.585411044455842,7.67965712163118,7.89517703945665,29.3471286180677,0.000402515712749,0.040001023521322,6.66350933126908
4435212812,6222377891,1454.42,10,442081639,183243,2412.54312033748,11,57032184,29514787,0,454635875,1033008785,130152057,34177464,11551828,2453984,10,1.01,A,MEM,is,4.18399,12.8648,0.32522,4391.29981386139,0.712784226495639,MR,1807.35196806499,129.770096809992,10.0325650756104,150.270873105064,0.553295659987375,7.70593553200622,7.93693783110935,29.3451661773383,0.000414500363359,0.041315492123448,6.65464956273219
4508074121,6217184603,1454.46,10,427939449,175319,2440.91883366891,3,60383071,29215768,0,407111274,904536399,113178363,30753835,13150092,3699651,10,0.22,A,MEM,is,4.18399,12.8648,0.32522,20491.2460045455,0.72509896502425,MR,1218.51334652917,146.58575494731,10.5343738034303,154.302776534918,0.820672176343748,6.82194528628958,7.99213184414056,25.1057014508214,0.00040968179122,0.038889999430868,6.48076478243868
4668428442,5957317453,1496.75,10,444398756,187809,2366.22715631306,3,61723809,30000737,0,409373374,903249920,104438417,27603704,13214601,4337729,10,0.23,A,MEM,is,4.18399,12.8648,0.32522,20297.5149652174,0.783646075407491,MR,1076.23792127171,169.123261211611,10.5050439025081,155.610458569734,0.929162576633964,5.91284719107193,8.64863664105518,22.3712151310726,0.000422613694265,0.040229598104227,6.42630327801435
4513904320,6213969047,1452.35,10,427896888,177818,2406.37555253124,5,60123021,29118237,0,407228592,902595597,113737080,30475932,13076921,3734445,10,0.61,A,MEM,is,4.18399,12.8648,0.32522,7399.84314754098,0.726412424307011,MR,1208.72159584624,148.113741689672,10.5490468535494,155.019835850639,0.827320371735305,6.75156800842425,7.93580771547854,25.197051584824,0.000415562732487,0.039393391484204,6.45078737512983
4515700705,6219870303,1453.76,10,428620154,172481,2485.02822919626,2,60708905,29106147,0,406160709,903263013,112642426,30724876,13120294,3899325,10,0.22,A,MEM,is,4.18399,12.8648,0.32522,20525.9122954545,0.726012036428149,MR,1158.07241125067,146.972137658098,10.5354371763863,155.145945803132,0.863503862353517,6.80401071886362,8.01885262130274,24.9446173160407,0.00040240991561,0.038195844071114,6.44554387047226
4519925667,6220009975,1454.08,10,428735149,179975,2382.19279899986,12,61766552,29117537,0,406813523,904680873,113174502,30916769,13127612,4137243,10,0.22,A,MEM,is,4.18399,12.8648,0.32522,20545.1166681818,0.726674986883763,MR,1092.49702446774,146.19657270784,10.5424658499366,155.230357121208,0.915334300784199,6.84010562955127,7.99368105900744,25.0390184126893,0.000419781304192,0.039818132699393,6.44203890621195
4497010345,6219530264,1453.52,10,425594287,171350,2483.77173621243,12,59738138,29141634,0,409730532,902190325,115319591,30167208,13049108,3746021,10,0.95,A,MEM,is,4.18399,12.8648,0.32522,4733.6951,0.723046621547881,MR,1200.47654431195,149.06949111764,10.5664255427376,154.315655223726,0.833002531151616,6.70828076558494,7.82339164730475,25.6436125676736,0.00040261348715,0.038103092244499,6.48022391863099
4542675928,6219609361,1454.11,10,431733666,183230,2356.238967418,12,60200057,29159386,0,402059139,895882672,109987729,30581439,13217392,3394306,10,0.87,A,MEM,is,4.18399,12.8648,0.32522,5221.46658390805,0.730379621023276,MR,1338.32245177659,148.543563564815,10.5219404594684,155.78777715004,0.747204082747414,6.73203184306041,8.14529657212942,24.2121011367025,0.0004244051702,0.040335256774672,6.41898882116338
4520208585,6217785529,1453.41,10,429095967,177895,2412.07435284859,3,60172095,29172545,0,406325750,903461598,111874354,30487249,13167235,3761486,10,0.23,A,MEM,is,4.18399,12.8648,0.32522,19653.0808043478,0.726980460152182,MR,1201.70820388538,148.265544884027,10.5342602416023,154.94735152521,0.83214876686935,6.74465534647446,8.07568102694922,24.7498211412737,0.000414580918212,0.039355484742526,6.45380505156489
4432086692,6220142554,1454.04,10,441991258,184610,2394.18914468339,2,56778870,29519112,0,454925167,1031513727,129868719,33839140,11578211,2645449,10,0.23,A,MEM,is,4.18399,12.8648,0.32522,19269.9421391304,0.712537800142514,MR,1675.36274258169,130.975157524689,10.0275437845877,150.142954571262,0.596885662181447,7.63503567316955,7.94274198546611,29.3019356400261,0.000417677944209,0.041653066112905,6.66031917951482
4538606462,6221786280,1454.16,10,430868887,174510,2469.02118503238,3,61318296,29093674,0,403889442,900205321,110984196,30968127,13166560,3816788,10,0.22,A,MEM,is,4.18399,12.8648,0.32522,20630.0293727273,0.729470003910195,MR,1189.11672904023,146.557344653101,10.5336138183493,155.999770328079,0.840960332638772,6.82326772750274,8.11111269391905,24.4533640290754,0.000405018800998,0.038450128130981,6.41026584780815
